product_id,product_name,category,price
1786,Product1786,Electronics,1102.42
1787,Product1787,Home,67.7
1788,Product1788,Clothing,4456.02
1789,Product1789,Clothing,4498.96
1790,Product1790,Sports,3181.23
1791,Product1791,Electronics,3897.03
1792,Product1792,Home,656.49
1793,Product1793,Electronics,775.15
1794,Product1794,Books,4551.1
1795,Product1795,Electronics,1789.41
1796,Product1796,Home,3824.74
1797,Product1797,Electronics,2847.73
1798,Product1798,Books,2463.0
1799,Product1799,Books,268.14
1800,Product1800,Home,3724.82
1801,Product1801,Electronics,1644.88
1802,Product1802,Books,738.31
1803,Product1803,Clothing,3113.04
1804,Product1804,Electronics,2360.23
1805,Product1805,Clothing,4623.07
1806,Product1806,Home,4302.97
1807,Product1807,Books,586.57
1808,Product1808,Clothing,4916.42
1809,Product1809,Electronics,1536.44
1810,Product1810,Books,4859.55
1811,Product1811,Electronics,4103.72
1812,Product1812,Electronics,3468.37
1813,Product1813,Home,2434.42
1814,Product1814,Clothing,223.21
1815,Product1815,Clothing,3569.0
1816,Product1816,Clothing,934.97
1817,Product1817,Sports,4985.49
1818,Product1818,Home,685.35
1819,Product1819,Sports,46.72
1820,Product1820,Clothing,1371.65
1821,Product1821,Clothing,4186.95
1822,Product1822,Sports,1041.13
1823,Product1823,Home,896.84
1824,Product1824,Clothing,1896.47
1825,Product1825,Clothing,2075.76
1826,Product1826,Electronics,2386.76
1827,Product1827,Electronics,2955.96
1828,Product1828,Books,4086.16
1829,Product1829,Sports,75.4
1830,Product1830,Sports,789.19
1831,Product1831,Clothing,643.41
1832,Product1832,Home,4512.97
1833,Product1833,Clothing,237.73
1834,Product1834,Electronics,1894.44
1835,Product1835,Home,1729.87
1836,Product1836,Clothing,1134.53
1837,Product1837,Electronics,55.72
1838,Product1838,Clothing,948.22
1839,Product1839,Home,570.29
1840,Product1840,Home,2558.87
1841,Product1841,Sports,4835.87
1842,Product1842,Sports,4685.91
1843,Product1843,Electronics,4483.47
1844,Product1844,Clothing,2802.35
1845,Product1845,Clothing,2821.17
1846,Product1846,Clothing,3498.08
1847,Product1847,Clothing,1246.1
1848,Product1848,Electronics,2788.63
1849,Product1849,Home,2019.42
1850,Product1850,Books,3507.18
1851,Product1851,Clothing,3104.98
1852,Product1852,Clothing,2304.97
1853,Product1853,Books,4127.91
1854,Product1854,Home,2402.53
1855,Product1855,Sports,1714.94
1856,Product1856,Sports,3181.71
1857,Product1857,Clothing,1067.82
1858,Product1858,Electronics,3338.46
1859,Product1859,Books,558.58
1860,Product1860,Books,3683.12
1861,Product1861,Electronics,2629.47
1862,Product1862,Clothing,4842.11
1863,Product1863,Electronics,2117.61
1864,Product1864,Clothing,718.92
1865,Product1865,Sports,1456.35
1866,Product1866,Home,2174.94
1867,Product1867,Sports,4267.54
1868,Product1868,Books,976.12
1869,Product1869,Sports,3992.2
1870,Product1870,Books,1620.04
1871,Product1871,Sports,3854.04
1872,Product1872,Clothing,1640.22
1873,Product1873,Electronics,288.62
1874,Product1874,Sports,3075.32
1875,Product1875,Books,4220.62
1876,Product1876,Electronics,1583.52
1877,Product1877,Electronics,3086.9
1878,Product1878,Sports,4128.83
1879,Product1879,Sports,232.83
1880,Product1880,Home,2478.58
1881,Product1881,Clothing,785.15
1882,Product1882,Books,2883.66
1883,Product1883,Electronics,1291.88
1884,Product1884,Sports,4759.63
1885,Product1885,Clothing,4218.61
1886,Product1886,Home,1642.03
1887,Product1887,Clothing,3917.83
1888,Product1888,Books,236.53
1889,Product1889,Sports,3474.02
1890,Product1890,Clothing,448.02
1891,Product1891,Electronics,4059.7
1892,Product1892,Electronics,1338.45
1893,Product1893,Clothing,4404.85
1894,Product1894,Books,1118.76
1895,Product1895,Electronics,3501.77
1896,Product1896,Electronics,1347.22
1897,Product1897,Home,220.0
1898,Product1898,Books,1995.53
1899,Product1899,Home,2910.29
1900,Product1900,Sports,161.59
1901,Product1901,Books,1984.28
1902,Product1902,Electronics,2028.71
1903,Product1903,Home,3032.9
1904,Product1904,Home,2504.08
1905,Product1905,Books,1241.17
1906,Product1906,Sports,1922.59
1907,Product1907,Sports,2702.93
1908,Product1908,Clothing,4419.87
1909,Product1909,Clothing,1336.77
1910,Product1910,Books,1416.72
1911,Product1911,Books,138.46
1912,Product1912,Electronics,1222.89
1913,Product1913,Home,3603.29
1914,Product1914,Books,295.67
1915,Product1915,Clothing,3108.0
1916,Product1916,Clothing,1193.16
1917,Product1917,Home,4050.22
1918,Product1918,Clothing,3130.94
1919,Product1919,Home,4277.39
1920,Product1920,Clothing,1759.52
1921,Product1921,Electronics,606.53
1922,Product1922,Sports,4298.85
1923,Product1923,Sports,2392.05
1924,Product1924,Clothing,1270.58
1925,Product1925,Clothing,1902.39
1926,Product1926,Electronics,2279.16
1927,Product1927,Electronics,2910.11
1928,Product1928,Clothing,863.77
1929,Product1929,Books,3127.54
1930,Product1930,Books,3143.87
1931,Product1931,Sports,3572.94
1932,Product1932,Books,965.34
1933,Product1933,Sports,2670.73
1934,Product1934,Home,2870.73
1935,Product1935,Home,3210.32
1936,Product1936,Books,3798.54
1937,Product1937,Electronics,1853.53
1938,Product1938,Books,2855.9
1939,Product1939,Electronics,4922.21
1940,Product1940,Clothing,4693.94
1941,Product1941,Books,4547.81
1942,Product1942,Sports,2071.74
1943,Product1943,Sports,2973.75
1944,Product1944,Electronics,2322.25
1945,Product1945,Books,1828.65
1946,Product1946,Sports,3597.32
1947,Product1947,Sports,4705.31
1948,Product1948,Sports,4494.06
1949,Product1949,Books,4947.71
1950,Product1950,Electronics,1360.47
1951,Product1951,Books,4632.65
1952,Product1952,Books,3467.42
1953,Product1953,Books,4304.15
1954,Product1954,Books,4774.7
1955,Product1955,Sports,3961.89
1956,Product1956,Sports,2100.62
1957,Product1957,Home,1975.26
1958,Product1958,Books,3166.97
1959,Product1959,Electronics,316.8
1960,Product1960,Home,2675.89
1961,Product1961,Electronics,628.67
1962,Product1962,Home,2021.11
1963,Product1963,Books,548.64
1964,Product1964,Books,1517.32
1965,Product1965,Home,1487.41
1966,Product1966,Electronics,3885.04
1967,Product1967,Clothing,3762.16
1968,Product1968,Sports,881.38
1969,Product1969,Sports,3062.06
1970,Product1970,Clothing,1430.83
1971,Product1971,Books,1032.94
1972,Product1972,Sports,2072.82
1973,Product1973,Books,433.44
1974,Product1974,Sports,3430.59
1975,Product1975,Sports,1888.02
1976,Product1976,Home,3277.01
1977,Product1977,Electronics,3468.77
1978,Product1978,Sports,2263.69
1979,Product1979,Sports,1195.8
1980,Product1980,Books,4822.43
1981,Product1981,Electronics,3642.6
1982,Product1982,Home,2999.64
1983,Product1983,Electronics,1635.64
1984,Product1984,Electronics,4298.65
1985,Product1985,Sports,4594.64
1986,Product1986,Sports,3813.78
1987,Product1987,Electronics,1086.3
1988,Product1988,Books,4774.89
1989,Product1989,Sports,4682.93
1990,Product1990,Home,1805.45
1991,Product1991,Sports,433.01
1992,Product1992,Books,3984.87
1993,Product1993,Electronics,679.98
1994,Product1994,Sports,4646.64
1995,Product1995,Clothing,2291.41
1996,Product1996,Electronics,896.76
1997,Product1997,Electronics,3153.92
1998,Product1998,Home,3523.65
1999,Product1999,Clothing,3371.56
2000,Product2000,Books,9.02
2001,Product2001,Clothing,2907.65
2002,Product2002,Sports,123.61
2003,Product2003,Books,1510.33
2004,Product2004,Electronics,3539.48
2005,Product2005,Home,859.5
2006,Product2006,Sports,871.83
2007,Product2007,Sports,3242.25
2008,Product2008,Books,4215.68
2009,Product2009,Clothing,4323.1
2010,Product2010,Clothing,1487.4
2011,Product2011,Books,3108.36
2012,Product2012,Clothing,4754.2
2013,Product2013,Books,4489.64
2014,Product2014,Sports,96.85
2015,Product2015,Home,4557.41
2016,Product2016,Home,4398.92
2017,Product2017,Sports,709.25
2018,Product2018,Clothing,146.76
2019,Product2019,Clothing,1487.34
2020,Product2020,Electronics,1807.52
2021,Product2021,Clothing,1951.06
2022,Product2022,Home,4561.17
2023,Product2023,Home,1112.53
2024,Product2024,Home,3430.38
2025,Product2025,Electronics,2442.74
2026,Product2026,Clothing,2428.71
2027,Product2027,Books,300.85
2028,Product2028,Home,2424.51
2029,Product2029,Books,4939.23
2030,Product2030,Sports,1456.21
2031,Product2031,Books,1806.47
2032,Product2032,Home,4942.9
2033,Product2033,Clothing,430.52
2034,Product2034,Home,620.67
2035,Product2035,Home,2313.05
2036,Product2036,Electronics,4650.37
2037,Product2037,Books,2692.95
2038,Product2038,Clothing,3118.11
2039,Product2039,Sports,2774.37
2040,Product2040,Electronics,4837.35
2041,Product2041,Clothing,3581.51
2042,Product2042,Home,1704.91
2043,Product2043,Clothing,1718.1
2044,Product2044,Sports,1960.69
2045,Product2045,Home,4122.66
2046,Product2046,Sports,3636.6
2047,Product2047,Electronics,2492.36
2048,Product2048,Electronics,1377.79
2049,Product2049,Books,4538.05
2050,Product2050,Books,815.53
2051,Product2051,Electronics,23.81
2052,Product2052,Clothing,2528.95
2053,Product2053,Clothing,2328.08
2054,Product2054,Clothing,1851.36
2055,Product2055,Sports,3533.28
2056,Product2056,Clothing,3163.94
2057,Product2057,Sports,2957.53
2058,Product2058,Clothing,4012.69
2059,Product2059,Home,762.54
2060,Product2060,Electronics,1415.71
2061,Product2061,Clothing,1031.52
2062,Product2062,Electronics,1007.79
2063,Product2063,Electronics,1818.2
2064,Product2064,Electronics,1065.89
2065,Product2065,Books,4095.95
2066,Product2066,Clothing,3857.35
2067,Product2067,Clothing,2551.36
2068,Product2068,Electronics,608.43
2069,Product2069,Home,4034.58
2070,Product2070,Home,732.61
2071,Product2071,Electronics,3473.0
2072,Product2072,Clothing,710.18
2073,Product2073,Sports,3087.21
2074,Product2074,Sports,4477.55
2075,Product2075,Sports,569.15
2076,Product2076,Books,1265.97
2077,Product2077,Sports,2367.38
2078,Product2078,Electronics,1111.01
2079,Product2079,Sports,1492.38
2080,Product2080,Electronics,825.03
2081,Product2081,Clothing,2055.65
2082,Product2082,Sports,4686.47
2083,Product2083,Home,1362.0
2084,Product2084,Sports,2135.59
2085,Product2085,Clothing,380.24
2086,Product2086,Sports,493.4
2087,Product2087,Home,609.41
2088,Product2088,Sports,266.44
2089,Product2089,Sports,1351.83
2090,Product2090,Electronics,3574.59
2091,Product2091,Electronics,3976.56
2092,Product2092,Home,4893.52
2093,Product2093,Clothing,3366.25
2094,Product2094,Books,4842.49
2095,Product2095,Clothing,3751.68
2096,Product2096,Books,3738.74
2097,Product2097,Clothing,4624.0
2098,Product2098,Books,697.35
2099,Product2099,Sports,4866.23
2100,Product2100,Home,4832.45
2101,Product2101,Sports,1712.02
2102,Product2102,Clothing,2582.5
2103,Product2103,Clothing,1790.77
2104,Product2104,Clothing,4313.64
2105,Product2105,Books,258.84
2106,Product2106,Clothing,191.89
2107,Product2107,Books,4298.63
2108,Product2108,Home,1593.14
2109,Product2109,Clothing,492.63
2110,Product2110,Sports,4236.88
2111,Product2111,Clothing,2794.89
2112,Product2112,Home,3169.3
2113,Product2113,Clothing,4925.28
2114,Product2114,Books,843.06
2115,Product2115,Sports,2222.7
2116,Product2116,Home,4434.76
2117,Product2117,Electronics,1946.61
2118,Product2118,Home,412.2
2119,Product2119,Home,2820.8
2120,Product2120,Clothing,928.14
2121,Product2121,Sports,486.98
2122,Product2122,Home,108.44
2123,Product2123,Home,1722.81
2124,Product2124,Electronics,4371.28
2125,Product2125,Electronics,1162.97
2126,Product2126,Sports,1864.98
2127,Product2127,Sports,4135.3
2128,Product2128,Books,2058.95
2129,Product2129,Books,3669.28
2130,Product2130,Sports,3574.93
2131,Product2131,Home,4147.02
2132,Product2132,Books,1015.17
2133,Product2133,Books,2153.52
2134,Product2134,Sports,4709.92
2135,Product2135,Sports,389.87
2136,Product2136,Sports,3516.93
2137,Product2137,Electronics,3109.38
2138,Product2138,Sports,3601.41
2139,Product2139,Electronics,4626.44
2140,Product2140,Home,1937.98
2141,Product2141,Home,4992.04
2142,Product2142,Clothing,4131.21
2143,Product2143,Sports,4814.8
2144,Product2144,Home,3327.28
2145,Product2145,Sports,1697.37
2146,Product2146,Electronics,926.43
2147,Product2147,Sports,1537.95
2148,Product2148,Sports,1099.16
2149,Product2149,Sports,1734.77
2150,Product2150,Home,2682.5
2151,Product2151,Books,1617.2
2152,Product2152,Sports,4899.54
2153,Product2153,Sports,1273.73
2154,Product2154,Electronics,3550.28
2155,Product2155,Sports,1952.09
2156,Product2156,Home,2347.09
2157,Product2157,Clothing,498.59
2158,Product2158,Home,2287.94
2159,Product2159,Electronics,1840.64
2160,Product2160,Books,1300.71
2161,Product2161,Electronics,3883.77
2162,Product2162,Books,3134.61
2163,Product2163,Home,2516.4
2164,Product2164,Clothing,3078.16
2165,Product2165,Electronics,3292.11
2166,Product2166,Sports,1983.33
2167,Product2167,Clothing,3317.93
2168,Product2168,Home,3381.05
2169,Product2169,Clothing,323.05
2170,Product2170,Sports,663.93
2171,Product2171,Sports,1814.03
2172,Product2172,Home,3147.42
2173,Product2173,Electronics,1534.05
2174,Product2174,Electronics,2063.41
2175,Product2175,Sports,4769.78
2176,Product2176,Sports,3616.45
2177,Product2177,Sports,1110.54
2178,Product2178,Home,2414.6
2179,Product2179,Electronics,2476.01
2180,Product2180,Books,1088.89
2181,Product2181,Electronics,263.88
2182,Product2182,Sports,2719.06
2183,Product2183,Home,3000.15
2184,Product2184,Home,2555.31
2185,Product2185,Clothing,770.98
2186,Product2186,Clothing,4695.53
2187,Product2187,Books,1606.95
2188,Product2188,Home,3194.88
2189,Product2189,Home,524.89
2190,Product2190,Clothing,3767.35
2191,Product2191,Clothing,3434.29
2192,Product2192,Home,227.15
2193,Product2193,Electronics,1266.06
2194,Product2194,Sports,3297.44
2195,Product2195,Home,2740.27
2196,Product2196,Electronics,1166.51
2197,Product2197,Home,4985.36
2198,Product2198,Sports,1141.81
2199,Product2199,Books,2591.63
2200,Product2200,Books,2710.01
2201,Product2201,Sports,177.88
2202,Product2202,Home,4106.11
2203,Product2203,Books,1084.81
2204,Product2204,Electronics,3844.92
2205,Product2205,Electronics,2645.97
2206,Product2206,Home,2766.9
2207,Product2207,Electronics,1059.9
2208,Product2208,Sports,548.06
2209,Product2209,Electronics,1124.72
2210,Product2210,Books,4019.82
2211,Product2211,Clothing,122.18
2212,Product2212,Electronics,2975.63
2213,Product2213,Books,4971.32
2214,Product2214,Home,4904.96
2215,Product2215,Clothing,112.6
2216,Product2216,Clothing,628.7
2217,Product2217,Books,1722.39
2218,Product2218,Sports,4303.89
2219,Product2219,Sports,1768.21
2220,Product2220,Sports,1725.16
2221,Product2221,Books,178.11
2222,Product2222,Electronics,4738.09
2223,Product2223,Home,4963.96
2224,Product2224,Home,3080.57
2225,Product2225,Clothing,1076.56
2226,Product2226,Books,3989.46
2227,Product2227,Clothing,2995.31
2228,Product2228,Electronics,1460.43
2229,Product2229,Sports,3470.9
2230,Product2230,Electronics,1298.41
2231,Product2231,Sports,3720.74
2232,Product2232,Home,1454.96
2233,Product2233,Sports,4230.33
2234,Product2234,Clothing,4734.01
2235,Product2235,Clothing,1275.53
2236,Product2236,Clothing,4147.63
2237,Product2237,Home,459.61
2238,Product2238,Electronics,4871.82
2239,Product2239,Books,2705.98
2240,Product2240,Sports,3755.05
2241,Product2241,Sports,538.52
2242,Product2242,Electronics,622.6
2243,Product2243,Home,3531.18
2244,Product2244,Clothing,1435.84
2245,Product2245,Home,2218.56
2246,Product2246,Home,2179.11
2247,Product2247,Clothing,3569.4
2248,Product2248,Electronics,1950.7
2249,Product2249,Clothing,4658.31
2250,Product2250,Books,2419.3
2251,Product2251,Clothing,4445.22
2252,Product2252,Electronics,34.23
2253,Product2253,Electronics,2233.95
2254,Product2254,Electronics,3286.08
2255,Product2255,Electronics,61.16
2256,Product2256,Clothing,3966.24
2257,Product2257,Electronics,922.0
2258,Product2258,Home,1561.56
2259,Product2259,Sports,1019.9
2260,Product2260,Home,494.46
2261,Product2261,Clothing,2112.07
2262,Product2262,Books,3964.3
2263,Product2263,Home,3472.36
2264,Product2264,Home,814.13
2265,Product2265,Books,433.88
2266,Product2266,Books,623.31
2267,Product2267,Books,3696.4
2268,Product2268,Sports,3203.71
2269,Product2269,Electronics,1446.57
2270,Product2270,Sports,784.21
2271,Product2271,Electronics,2299.88
2272,Product2272,Sports,1619.94
2273,Product2273,Home,1712.66
2274,Product2274,Sports,354.84
2275,Product2275,Home,4426.21
2276,Product2276,Home,294.68
2277,Product2277,Home,4194.96
2278,Product2278,Electronics,3183.66
2279,Product2279,Sports,1932.68
2280,Product2280,Sports,2400.61
2281,Product2281,Electronics,4899.69
2282,Product2282,Clothing,2644.51
2283,Product2283,Home,4319.33
2284,Product2284,Sports,1013.25
2285,Product2285,Clothing,1819.95
2286,Product2286,Sports,1198.74
2287,Product2287,Electronics,2428.19
2288,Product2288,Home,877.16
2289,Product2289,Clothing,3867.05
2290,Product2290,Electronics,4119.95
2291,Product2291,Electronics,3729.72
2292,Product2292,Clothing,10.38
2293,Product2293,Sports,272.86
2294,Product2294,Home,3513.48
2295,Product2295,Clothing,4358.67
2296,Product2296,Sports,3220.67
2297,Product2297,Clothing,3480.51
2298,Product2298,Electronics,3469.51
2299,Product2299,Books,1023.08
2300,Product2300,Sports,4295.04
2301,Product2301,Books,1631.28
2302,Product2302,Books,3098.16
2303,Product2303,Home,4394.76
2304,Product2304,Electronics,1358.32
2305,Product2305,Home,618.96
2306,Product2306,Electronics,1385.78
2307,Product2307,Home,1257.26
2308,Product2308,Home,3984.01
2309,Product2309,Home,2373.64
2310,Product2310,Electronics,671.69
2311,Product2311,Books,1331.29
2312,Product2312,Books,4029.7
2313,Product2313,Books,1646.74
2314,Product2314,Electronics,4139.51
2315,Product2315,Clothing,3827.89
2316,Product2316,Home,3424.01
2317,Product2317,Clothing,103.37
2318,Product2318,Sports,3710.09
2319,Product2319,Electronics,3041.1
2320,Product2320,Electronics,4449.69
2321,Product2321,Home,4769.35
2322,Product2322,Home,171.51
2323,Product2323,Home,1364.7
2324,Product2324,Home,2405.91
2325,Product2325,Clothing,3827.6
2326,Product2326,Clothing,4231.26
2327,Product2327,Electronics,2359.02
2328,Product2328,Books,1103.9
2329,Product2329,Sports,1073.26
2330,Product2330,Home,3388.47
2331,Product2331,Home,3288.28
2332,Product2332,Sports,749.76
2333,Product2333,Electronics,4547.18
2334,Product2334,Home,2272.45
2335,Product2335,Electronics,2749.97
2336,Product2336,Electronics,377.03
2337,Product2337,Books,1131.35
2338,Product2338,Electronics,629.3
2339,Product2339,Home,374.41
2340,Product2340,Sports,4672.97
2341,Product2341,Clothing,1706.15
2342,Product2342,Clothing,1726.18
2343,Product2343,Home,3128.93
2344,Product2344,Books,305.64
2345,Product2345,Books,230.52
2346,Product2346,Electronics,2924.16
2347,Product2347,Sports,2492.87
2348,Product2348,Sports,1124.84
2349,Product2349,Electronics,4412.85
2350,Product2350,Sports,712.8
2351,Product2351,Books,4014.57
2352,Product2352,Electronics,3524.91
2353,Product2353,Sports,2597.84
2354,Product2354,Home,3940.11
2355,Product2355,Books,1030.06
2356,Product2356,Home,2991.53
2357,Product2357,Electronics,3237.39
2358,Product2358,Electronics,877.17
2359,Product2359,Electronics,386.04
2360,Product2360,Clothing,181.71
2361,Product2361,Clothing,2792.11
2362,Product2362,Clothing,4906.25
2363,Product2363,Home,4485.34
2364,Product2364,Sports,2191.55
2365,Product2365,Home,4347.23
2366,Product2366,Home,808.6
2367,Product2367,Electronics,2529.24
2368,Product2368,Sports,2698.39
2369,Product2369,Books,2158.04
2370,Product2370,Books,4064.11
2371,Product2371,Sports,142.74
2372,Product2372,Sports,3494.76
2373,Product2373,Books,2718.72
2374,Product2374,Home,1730.64
2375,Product2375,Books,3835.99
2376,Product2376,Sports,4892.07
2377,Product2377,Books,3294.38
2378,Product2378,Home,2429.15
2379,Product2379,Electronics,22.14
2380,Product2380,Electronics,1649.69
2381,Product2381,Electronics,3825.5
2382,Product2382,Home,1973.02
2383,Product2383,Books,2992.91
2384,Product2384,Electronics,1874.32
2385,Product2385,Clothing,4584.9
2386,Product2386,Home,388.08
2387,Product2387,Sports,2362.99
2388,Product2388,Clothing,827.76
2389,Product2389,Electronics,1646.39
2390,Product2390,Books,3599.12
2391,Product2391,Home,1080.8
2392,Product2392,Books,2400.17
2393,Product2393,Books,1947.29
2394,Product2394,Home,1216.55
2395,Product2395,Clothing,3896.48
2396,Product2396,Sports,4220.87
2397,Product2397,Sports,2237.0
2398,Product2398,Sports,2929.0
2399,Product2399,Clothing,555.96
2400,Product2400,Electronics,3204.81
2401,Product2401,Home,4249.16
2402,Product2402,Books,3325.51
2403,Product2403,Home,1519.07
2404,Product2404,Home,4666.1
2405,Product2405,Sports,1204.79
2406,Product2406,Sports,2528.55
2407,Product2407,Home,3619.47
2408,Product2408,Books,261.12
2409,Product2409,Books,2039.59
2410,Product2410,Sports,2715.8
2411,Product2411,Books,3932.67
2412,Product2412,Clothing,4410.91
2413,Product2413,Clothing,2030.25
2414,Product2414,Sports,2111.56
2415,Product2415,Electronics,3531.06
2416,Product2416,Books,3666.62
2417,Product2417,Electronics,3757.42
2418,Product2418,Books,3664.69
2419,Product2419,Sports,1987.99
2420,Product2420,Sports,2053.65
2421,Product2421,Clothing,3296.22
2422,Product2422,Books,3008.05
2423,Product2423,Clothing,852.37
2424,Product2424,Electronics,666.15
2425,Product2425,Electronics,2641.27
2426,Product2426,Books,2523.4
2427,Product2427,Books,4213.4
2428,Product2428,Books,3719.41
2429,Product2429,Electronics,3449.84
2430,Product2430,Electronics,1249.33
2431,Product2431,Sports,4757.57
2432,Product2432,Home,4219.24
2433,Product2433,Books,3361.39
2434,Product2434,Electronics,896.02
2435,Product2435,Electronics,1154.15
2436,Product2436,Clothing,3290.25
2437,Product2437,Electronics,532.93
2438,Product2438,Sports,3742.77
2439,Product2439,Electronics,887.12
2440,Product2440,Sports,3780.55
2441,Product2441,Books,3327.99
2442,Product2442,Home,689.95
2443,Product2443,Clothing,2445.26
2444,Product2444,Clothing,2581.46
2445,Product2445,Clothing,2317.06
2446,Product2446,Electronics,2170.06
2447,Product2447,Books,4179.44
2448,Product2448,Books,2410.75
2449,Product2449,Electronics,3539.32
2450,Product2450,Books,2919.39
2451,Product2451,Books,774.52
2452,Product2452,Electronics,4116.17
2453,Product2453,Sports,544.65
2454,Product2454,Electronics,4974.14
2455,Product2455,Clothing,1837.44
2456,Product2456,Clothing,1705.82
2457,Product2457,Clothing,222.71
2458,Product2458,Home,386.0
2459,Product2459,Sports,773.71
2460,Product2460,Sports,2183.51
2461,Product2461,Sports,1071.3
2462,Product2462,Clothing,3398.76
2463,Product2463,Electronics,979.54
2464,Product2464,Clothing,4277.63
2465,Product2465,Electronics,288.99
2466,Product2466,Home,4136.81
2467,Product2467,Home,478.57
2468,Product2468,Sports,4900.37
2469,Product2469,Clothing,973.73
2470,Product2470,Sports,4239.04
2471,Product2471,Home,2659.17
2472,Product2472,Sports,2318.1
2473,Product2473,Electronics,1053.3
2474,Product2474,Home,2885.26
2475,Product2475,Clothing,2502.12
2476,Product2476,Electronics,291.58
2477,Product2477,Sports,3025.04
2478,Product2478,Home,1422.84
2479,Product2479,Clothing,4225.04
2480,Product2480,Home,3301.53
2481,Product2481,Sports,915.43
2482,Product2482,Clothing,3219.62
2483,Product2483,Sports,4773.4
2484,Product2484,Clothing,4778.02
2485,Product2485,Sports,4178.47
2486,Product2486,Clothing,71.41
2487,Product2487,Sports,4683.85
2488,Product2488,Clothing,1237.7
2489,Product2489,Clothing,1992.6
2490,Product2490,Clothing,2117.59
2491,Product2491,Clothing,2579.99
2492,Product2492,Clothing,1496.33
2493,Product2493,Home,640.25
2494,Product2494,Clothing,2347.91
2495,Product2495,Books,301.72
2496,Product2496,Electronics,1388.82
2497,Product2497,Books,583.16
2498,Product2498,Electronics,889.88
2499,Product2499,Home,2775.87
2500,Product2500,Electronics,1062.82
2501,Product2501,Books,3991.55
2502,Product2502,Electronics,3335.26
2503,Product2503,Clothing,551.46
2504,Product2504,Clothing,737.42
2505,Product2505,Books,4505.34
2506,Product2506,Electronics,3077.7
2507,Product2507,Clothing,578.51
2508,Product2508,Books,3641.33
2509,Product2509,Clothing,4996.77
2510,Product2510,Clothing,4106.52
2511,Product2511,Books,1428.43
2512,Product2512,Sports,2388.22
2513,Product2513,Home,2725.62
2514,Product2514,Sports,2793.79
2515,Product2515,Clothing,4384.06
2516,Product2516,Books,2382.14
2517,Product2517,Sports,1562.19
2518,Product2518,Clothing,414.77
2519,Product2519,Clothing,1720.33
2520,Product2520,Home,2672.57
2521,Product2521,Clothing,25.71
2522,Product2522,Sports,2779.69
2523,Product2523,Home,1291.15
2524,Product2524,Electronics,2947.72
2525,Product2525,Electronics,4514.99
2526,Product2526,Sports,1762.11
2527,Product2527,Sports,3675.96
2528,Product2528,Books,869.05
2529,Product2529,Clothing,3599.88
2530,Product2530,Electronics,2118.31
2531,Product2531,Books,511.07
2532,Product2532,Books,3775.65
2533,Product2533,Books,313.21
2534,Product2534,Books,205.17
2535,Product2535,Clothing,1458.74
2536,Product2536,Books,3265.63
2537,Product2537,Sports,648.24
2538,Product2538,Electronics,2130.66
2539,Product2539,Books,152.05
2540,Product2540,Electronics,2355.02
2541,Product2541,Electronics,234.57
2542,Product2542,Clothing,2857.5
2543,Product2543,Clothing,483.43
2544,Product2544,Books,4691.14
2545,Product2545,Clothing,2791.12
2546,Product2546,Home,4740.06
2547,Product2547,Clothing,3920.13
2548,Product2548,Books,3718.57
2549,Product2549,Clothing,3419.36
2550,Product2550,Books,2066.9
2551,Product2551,Sports,1826.91
2552,Product2552,Books,186.24
2553,Product2553,Electronics,4072.93
2554,Product2554,Electronics,3481.59
2555,Product2555,Home,1607.7
2556,Product2556,Sports,2280.94
2557,Product2557,Sports,3485.17
2558,Product2558,Books,4432.51
2559,Product2559,Sports,4682.49
2560,Product2560,Clothing,3470.15
2561,Product2561,Home,1351.53
2562,Product2562,Sports,4218.2
2563,Product2563,Electronics,869.48
2564,Product2564,Sports,2448.85
2565,Product2565,Clothing,882.34
2566,Product2566,Home,2479.4
2567,Product2567,Electronics,911.57
2568,Product2568,Books,4627.21
2569,Product2569,Sports,2147.95
2570,Product2570,Books,740.65
2571,Product2571,Electronics,4011.43
2572,Product2572,Books,375.89
2573,Product2573,Home,1216.35
2574,Product2574,Clothing,4898.89
2575,Product2575,Books,2409.43
2576,Product2576,Sports,2840.66
2577,Product2577,Electronics,3127.53
2578,Product2578,Clothing,2240.24
2579,Product2579,Clothing,3574.97
2580,Product2580,Home,549.6
2581,Product2581,Clothing,170.47
2582,Product2582,Sports,3130.61
2583,Product2583,Clothing,2153.06
2584,Product2584,Electronics,1157.41
2585,Product2585,Home,4174.44
2586,Product2586,Sports,4428.86
2587,Product2587,Sports,47.23
2588,Product2588,Home,4921.2
2589,Product2589,Books,1536.38
2590,Product2590,Clothing,3302.53
2591,Product2591,Books,282.39
2592,Product2592,Home,1266.01
2593,Product2593,Sports,1955.41
2594,Product2594,Electronics,4782.27
2595,Product2595,Books,2908.7
2596,Product2596,Electronics,844.06
2597,Product2597,Clothing,4832.28
2598,Product2598,Electronics,602.3
2599,Product2599,Clothing,3243.99
2600,Product2600,Sports,4376.75
2601,Product2601,Electronics,2768.32
2602,Product2602,Electronics,697.09
2603,Product2603,Books,3250.84
2604,Product2604,Books,2764.13
2605,Product2605,Books,263.38
2606,Product2606,Electronics,247.12
2607,Product2607,Books,2394.24
2608,Product2608,Books,2173.28
2609,Product2609,Electronics,4793.55
2610,Product2610,Clothing,685.76
2611,Product2611,Books,2394.52
2612,Product2612,Sports,2998.62
2613,Product2613,Sports,3884.06
2614,Product2614,Books,2399.6
2615,Product2615,Sports,2267.63
