customer_id,name,region,signup_date,is_current,effective_from,effective_to
37575,Customer37575,South,2024-11-01,True,2024-11-01,
37576,Customer37576,East,2025-11-07,True,2025-11-07,
37577,Customer37577,East,2024-05-21,True,2024-05-21,
37578,Customer37578,West,2025-09-05,True,2025-09-05,
37579,Customer37579,South,2025-07-20,True,2025-07-20,
37580,Customer37580,South,2024-11-27,True,2024-11-27,
37581,Customer37581,South,2025-07-09,True,2025-07-09,
37582,Customer37582,North,2024-09-28,True,2024-09-28,
37583,Customer37583,Central,2025-11-11,True,2025-11-11,
37584,Customer37584,North,2025-09-24,True,2025-09-24,
37585,Customer37585,East,2025-11-15,True,2025-11-15,
37586,Customer37586,West,2025-04-26,True,2025-04-26,
37587,Customer37587,West,2024-02-20,True,2024-02-20,
37588,Customer37588,North,2025-04-26,True,2025-04-26,
37589,Customer37589,North,2024-07-29,True,2024-07-29,
37590,Customer37590,West,2024-04-19,True,2024-04-19,
37591,Customer37591,East,2024-10-07,True,2024-10-07,
37592,Customer37592,Central,2025-06-07,True,2025-06-07,
37593,Customer37593,Central,2024-05-20,True,2024-05-20,
37594,Customer37594,West,2025-10-01,True,2025-10-01,
37595,Customer37595,Central,2025-04-30,True,2025-04-30,
37596,Customer37596,Central,2025-07-23,True,2025-07-23,
37597,Customer37597,West,2024-01-25,True,2024-01-25,
37598,Customer37598,Central,2025-04-15,True,2025-04-15,
37599,Customer37599,Central,2025-07-11,True,2025-07-11,
37600,Customer37600,Central,2024-04-06,True,2024-04-06,
37601,Customer37601,South,2024-01-17,True,2024-01-17,
37602,Customer37602,West,2025-07-25,True,2025-07-25,
37603,Customer37603,Central,2025-09-23,True,2025-09-23,
37604,Customer37604,South,2025-10-25,True,2025-10-25,
37605,Customer37605,Central,2024-04-15,True,2024-04-15,
37606,Customer37606,South,2024-10-08,True,2024-10-08,
37607,Customer37607,North,2024-09-18,True,2024-09-18,
37608,Customer37608,Central,2024-12-05,True,2024-12-05,
37609,Customer37609,South,2024-03-31,True,2024-03-31,
37610,Customer37610,North,2024-12-24,True,2024-12-24,
37611,Customer37611,Central,2024-08-15,True,2024-08-15,
37612,Customer37612,North,2024-04-02,True,2024-04-02,
37613,Customer37613,East,2025-09-03,True,2025-09-03,
37614,Customer37614,West,2024-07-31,True,2024-07-31,
37615,Customer37615,Central,2025-01-30,True,2025-01-30,
37616,Customer37616,South,2025-08-11,True,2025-08-11,
37617,Customer37617,Central,2024-10-03,True,2024-10-03,
37618,Customer37618,North,2025-01-27,True,2025-01-27,
37619,Customer37619,North,2024-08-24,True,2024-08-24,
37620,Customer37620,South,2025-02-28,True,2025-02-28,
37621,Customer37621,West,2024-09-14,True,2024-09-14,
37622,Customer37622,East,2024-05-12,True,2024-05-12,
37623,Customer37623,North,2024-10-04,True,2024-10-04,
37624,Customer37624,East,2024-03-18,True,2024-03-18,
37625,Customer37625,West,2025-05-25,True,2025-05-25,
37626,Customer37626,West,2025-02-24,True,2025-02-24,
37627,Customer37627,West,2024-05-23,True,2024-05-23,
37628,Customer37628,North,2025-06-03,True,2025-06-03,
37629,Customer37629,Central,2024-06-17,True,2024-06-17,
37630,Customer37630,West,2024-08-03,True,2024-08-03,
37631,Customer37631,Central,2024-06-08,True,2024-06-08,
37632,Customer37632,Central,2024-01-10,True,2024-01-10,
37633,Customer37633,North,2024-03-23,True,2024-03-23,
37634,Customer37634,Central,2024-12-12,True,2024-12-12,
37635,Customer37635,South,2024-01-10,True,2024-01-10,
37636,Customer37636,East,2024-06-06,True,2024-06-06,
37637,Customer37637,Central,2025-08-29,True,2025-08-29,
37638,Customer37638,North,2025-01-23,True,2025-01-23,
37639,Customer37639,Central,2025-09-17,True,2025-09-17,
37640,Customer37640,West,2025-07-11,True,2025-07-11,
37641,Customer37641,South,2025-07-28,True,2025-07-28,
37642,Customer37642,North,2024-08-02,True,2024-08-02,
37643,Customer37643,East,2025-09-18,True,2025-09-18,
37644,Customer37644,North,2025-03-05,True,2025-03-05,
37645,Customer37645,Central,2025-02-18,True,2025-02-18,
37646,Customer37646,North,2025-03-06,True,2025-03-06,
37647,Customer37647,West,2025-05-31,True,2025-05-31,
37648,Customer37648,Central,2025-03-05,True,2025-03-05,
37649,Customer37649,West,2024-01-02,True,2024-01-02,
37650,Customer37650,North,2024-02-09,True,2024-02-09,
37651,Customer37651,West,2024-01-23,True,2024-01-23,
37652,Customer37652,Central,2024-12-16,True,2024-12-16,
37653,Customer37653,South,2024-09-22,True,2024-09-22,
37654,Customer37654,West,2025-07-28,True,2025-07-28,
37655,Customer37655,South,2025-10-19,True,2025-10-19,
37656,Customer37656,East,2025-02-16,True,2025-02-16,
37657,Customer37657,Central,2025-04-22,True,2025-04-22,
37658,Customer37658,East,2024-09-18,True,2024-09-18,
37659,Customer37659,South,2024-12-27,True,2024-12-27,
37660,Customer37660,North,2025-02-20,True,2025-02-20,
37661,Customer37661,Central,2024-11-23,True,2024-11-23,
37662,Customer37662,South,2025-07-28,True,2025-07-28,
37663,Customer37663,South,2024-08-24,True,2024-08-24,
37664,Customer37664,East,2024-03-04,True,2024-03-04,
37665,Customer37665,West,2024-03-15,True,2024-03-15,
37666,Customer37666,North,2024-12-04,True,2024-12-04,
37667,Customer37667,Central,2025-09-13,True,2025-09-13,
37668,Customer37668,West,2025-11-25,True,2025-11-25,
37669,Customer37669,East,2024-05-20,True,2024-05-20,
37670,Customer37670,North,2024-09-29,True,2024-09-29,
37671,Customer37671,North,2025-09-18,True,2025-09-18,
37672,Customer37672,South,2025-09-13,True,2025-09-13,
37673,Customer37673,East,2024-11-08,True,2024-11-08,
37674,Customer37674,North,2025-01-30,True,2025-01-30,
37675,Customer37675,West,2024-04-17,True,2024-04-17,
37676,Customer37676,West,2024-01-12,True,2024-01-12,
37677,Customer37677,Central,2024-11-02,True,2024-11-02,
37678,Customer37678,West,2024-06-13,True,2024-06-13,
37679,Customer37679,South,2025-09-10,True,2025-09-10,
37680,Customer37680,South,2025-02-03,True,2025-02-03,
37681,Customer37681,North,2024-04-17,True,2024-04-17,
37682,Customer37682,South,2024-09-30,True,2024-09-30,
37683,Customer37683,South,2025-03-27,True,2025-03-27,
37684,Customer37684,Central,2024-06-07,True,2024-06-07,
37685,Customer37685,South,2025-01-31,True,2025-01-31,
37686,Customer37686,East,2025-05-12,True,2025-05-12,
37687,Customer37687,West,2025-03-07,True,2025-03-07,
37688,Customer37688,North,2024-01-19,True,2024-01-19,
37689,Customer37689,South,2025-01-11,True,2025-01-11,
37690,Customer37690,East,2025-04-13,True,2025-04-13,
37691,Customer37691,North,2024-09-06,True,2024-09-06,
37692,Customer37692,North,2024-05-11,True,2024-05-11,
37693,Customer37693,Central,2025-10-17,True,2025-10-17,
37694,Customer37694,North,2025-03-03,True,2025-03-03,
37695,Customer37695,South,2024-01-26,True,2024-01-26,
37696,Customer37696,Central,2025-05-17,True,2025-05-17,
37697,Customer37697,Central,2025-05-17,True,2025-05-17,
37698,Customer37698,North,2024-11-14,True,2024-11-14,
37699,Customer37699,East,2024-09-11,True,2024-09-11,
37700,Customer37700,West,2024-01-22,True,2024-01-22,
37701,Customer37701,Central,2024-04-23,True,2024-04-23,
37702,Customer37702,North,2025-04-28,True,2025-04-28,
37703,Customer37703,Central,2024-01-07,True,2024-01-07,
37704,Customer37704,North,2025-06-03,True,2025-06-03,
37705,Customer37705,West,2025-05-28,True,2025-05-28,
37706,Customer37706,East,2025-06-17,True,2025-06-17,
37707,Customer37707,South,2024-10-11,True,2024-10-11,
37708,Customer37708,North,2025-07-31,True,2025-07-31,
37709,Customer37709,East,2024-01-20,True,2024-01-20,
37710,Customer37710,South,2025-06-01,True,2025-06-01,
37711,Customer37711,Central,2025-07-21,True,2025-07-21,
37712,Customer37712,North,2024-08-31,True,2024-08-31,
37713,Customer37713,Central,2025-02-04,True,2025-02-04,
37714,Customer37714,South,2024-02-11,True,2024-02-11,
37715,Customer37715,Central,2025-10-20,True,2025-10-20,
37716,Customer37716,West,2025-11-08,True,2025-11-08,
37717,Customer37717,South,2025-10-19,True,2025-10-19,
37718,Customer37718,South,2024-05-08,True,2024-05-08,
37719,Customer37719,West,2025-07-18,True,2025-07-18,
37720,Customer37720,West,2024-09-01,True,2024-09-01,
37721,Customer37721,North,2025-03-24,True,2025-03-24,
37722,Customer37722,North,2024-03-02,True,2024-03-02,
37723,Customer37723,Central,2025-08-06,True,2025-08-06,
37724,Customer37724,Central,2025-10-12,True,2025-10-12,
37725,Customer37725,East,2024-03-24,True,2024-03-24,
37726,Customer37726,North,2025-11-16,True,2025-11-16,
37727,Customer37727,South,2025-01-12,True,2025-01-12,
37728,Customer37728,West,2024-08-18,True,2024-08-18,
37729,Customer37729,Central,2024-06-09,True,2024-06-09,
37730,Customer37730,East,2024-08-17,True,2024-08-17,
37731,Customer37731,West,2025-03-18,True,2025-03-18,
37732,Customer37732,West,2025-09-07,True,2025-09-07,
37733,Customer37733,Central,2025-03-07,True,2025-03-07,
37734,Customer37734,South,2025-06-17,True,2025-06-17,
37735,Customer37735,South,2025-04-19,True,2025-04-19,
37736,Customer37736,Central,2025-04-04,True,2025-04-04,
37737,Customer37737,South,2024-06-10,True,2024-06-10,
37738,Customer37738,Central,2024-12-10,True,2024-12-10,
37739,Customer37739,South,2024-02-09,True,2024-02-09,
37740,Customer37740,West,2024-04-25,True,2024-04-25,
37741,Customer37741,South,2025-05-28,True,2025-05-28,
37742,Customer37742,East,2024-08-19,True,2024-08-19,
37743,Customer37743,North,2025-02-17,True,2025-02-17,
37744,Customer37744,West,2024-06-01,True,2024-06-01,
37745,Customer37745,West,2025-03-30,True,2025-03-30,
37746,Customer37746,North,2025-04-18,True,2025-04-18,
37747,Customer37747,East,2024-09-21,True,2024-09-21,
37748,Customer37748,Central,2024-01-20,True,2024-01-20,
37749,Customer37749,Central,2024-11-03,True,2024-11-03,
37750,Customer37750,West,2025-07-30,True,2025-07-30,
37751,Customer37751,East,2025-03-15,True,2025-03-15,
37752,Customer37752,South,2024-12-20,True,2024-12-20,
37753,Customer37753,South,2025-02-25,True,2025-02-25,
37754,Customer37754,South,2024-12-27,True,2024-12-27,
37755,Customer37755,North,2025-08-22,True,2025-08-22,
37756,Customer37756,South,2024-06-17,True,2024-06-17,
37757,Customer37757,South,2025-08-24,True,2025-08-24,
37758,Customer37758,North,2024-09-13,True,2024-09-13,
37759,Customer37759,East,2024-01-01,True,2024-01-01,
37760,Customer37760,South,2025-11-20,True,2025-11-20,
37761,Customer37761,East,2024-09-25,True,2024-09-25,
37762,Customer37762,North,2024-12-07,True,2024-12-07,
37763,Customer37763,South,2024-06-28,True,2024-06-28,
37764,Customer37764,Central,2024-02-10,True,2024-02-10,
37765,Customer37765,South,2024-05-26,True,2024-05-26,
37766,Customer37766,North,2025-04-10,True,2025-04-10,
37767,Customer37767,East,2025-09-16,True,2025-09-16,
37768,Customer37768,South,2024-01-23,True,2024-01-23,
37769,Customer37769,North,2024-02-08,True,2024-02-08,
37770,Customer37770,South,2025-06-28,True,2025-06-28,
37771,Customer37771,South,2025-08-10,True,2025-08-10,
37772,Customer37772,West,2025-03-21,True,2025-03-21,
37773,Customer37773,West,2025-02-24,True,2025-02-24,
37774,Customer37774,Central,2024-03-16,True,2024-03-16,
37775,Customer37775,East,2024-04-19,True,2024-04-19,
37776,Customer37776,North,2025-08-24,True,2025-08-24,
37777,Customer37777,North,2024-01-05,True,2024-01-05,
37778,Customer37778,North,2024-05-27,True,2024-05-27,
37779,Customer37779,Central,2024-11-12,True,2024-11-12,
37780,Customer37780,North,2024-07-07,True,2024-07-07,
37781,Customer37781,West,2024-07-07,True,2024-07-07,
37782,Customer37782,Central,2025-01-07,True,2025-01-07,
37783,Customer37783,West,2025-11-16,True,2025-11-16,
37784,Customer37784,North,2024-03-12,True,2024-03-12,
37785,Customer37785,West,2025-01-22,True,2025-01-22,
37786,Customer37786,East,2025-07-24,True,2025-07-24,
37787,Customer37787,Central,2025-06-03,True,2025-06-03,
37788,Customer37788,Central,2025-01-23,True,2025-01-23,
37789,Customer37789,West,2024-09-13,True,2024-09-13,
37790,Customer37790,East,2024-07-05,True,2024-07-05,
37791,Customer37791,West,2024-09-28,True,2024-09-28,
37792,Customer37792,North,2024-03-14,True,2024-03-14,
37793,Customer37793,South,2024-08-18,True,2024-08-18,
37794,Customer37794,Central,2025-03-24,True,2025-03-24,
37795,Customer37795,South,2025-05-30,True,2025-05-30,
37796,Customer37796,West,2025-02-05,True,2025-02-05,
37797,Customer37797,West,2024-11-27,True,2024-11-27,
37798,Customer37798,North,2024-03-06,True,2024-03-06,
37799,Customer37799,West,2024-04-05,True,2024-04-05,
37800,Customer37800,North,2025-07-11,True,2025-07-11,
37801,Customer37801,Central,2024-09-11,True,2024-09-11,
37802,Customer37802,North,2025-06-01,True,2025-06-01,
37803,Customer37803,South,2025-08-06,True,2025-08-06,
37804,Customer37804,South,2024-03-13,True,2024-03-13,
37805,Customer37805,South,2024-10-26,True,2024-10-26,
37806,Customer37806,North,2024-09-28,True,2024-09-28,
37807,Customer37807,South,2025-03-02,True,2025-03-02,
37808,Customer37808,East,2024-06-09,True,2024-06-09,
37809,Customer37809,East,2024-01-05,True,2024-01-05,
37810,Customer37810,North,2025-06-03,True,2025-06-03,
37811,Customer37811,East,2024-09-25,True,2024-09-25,
37812,Customer37812,Central,2025-04-25,True,2025-04-25,
37813,Customer37813,North,2025-03-27,True,2025-03-27,
37814,Customer37814,East,2024-07-18,True,2024-07-18,
37815,Customer37815,South,2024-02-29,True,2024-02-29,
37816,Customer37816,Central,2025-08-23,True,2025-08-23,
37817,Customer37817,East,2025-06-05,True,2025-06-05,
37818,Customer37818,East,2024-04-17,True,2024-04-17,
37819,Customer37819,South,2024-10-04,True,2024-10-04,
37820,Customer37820,West,2024-12-16,True,2024-12-16,
37821,Customer37821,North,2025-02-16,True,2025-02-16,
37822,Customer37822,West,2024-03-03,True,2024-03-03,
37823,Customer37823,Central,2024-06-05,True,2024-06-05,
37824,Customer37824,West,2025-03-31,True,2025-03-31,
37825,Customer37825,North,2024-04-20,True,2024-04-20,
37826,Customer37826,North,2024-07-02,True,2024-07-02,
37827,Customer37827,East,2024-12-29,True,2024-12-29,
37828,Customer37828,North,2025-04-16,True,2025-04-16,
37829,Customer37829,West,2024-07-21,True,2024-07-21,
37830,Customer37830,South,2025-09-18,True,2025-09-18,
37831,Customer37831,North,2024-08-12,True,2024-08-12,
37832,Customer37832,Central,2024-10-24,True,2024-10-24,
37833,Customer37833,Central,2024-06-24,True,2024-06-24,
37834,Customer37834,South,2024-08-12,True,2024-08-12,
37835,Customer37835,Central,2024-06-06,True,2024-06-06,
37836,Customer37836,North,2024-08-26,True,2024-08-26,
37837,Customer37837,East,2025-06-24,True,2025-06-24,
37838,Customer37838,East,2024-12-19,True,2024-12-19,
37839,Customer37839,North,2024-07-27,True,2024-07-27,
37840,Customer37840,North,2024-01-28,True,2024-01-28,
37841,Customer37841,East,2025-09-11,True,2025-09-11,
37842,Customer37842,South,2025-04-16,True,2025-04-16,
37843,Customer37843,West,2024-05-18,True,2024-05-18,
37844,Customer37844,South,2025-08-04,True,2025-08-04,
37845,Customer37845,North,2024-12-27,True,2024-12-27,
37846,Customer37846,Central,2024-01-30,True,2024-01-30,
37847,Customer37847,North,2025-05-22,True,2025-05-22,
37848,Customer37848,West,2024-12-21,True,2024-12-21,
37849,Customer37849,Central,2025-01-14,True,2025-01-14,
37850,Customer37850,North,2025-08-25,True,2025-08-25,
37851,Customer37851,South,2024-12-05,True,2024-12-05,
37852,Customer37852,Central,2025-11-30,True,2025-11-30,
37853,Customer37853,West,2024-01-28,True,2024-01-28,
37854,Customer37854,West,2024-07-16,True,2024-07-16,
37855,Customer37855,Central,2024-06-13,True,2024-06-13,
37856,Customer37856,West,2024-09-18,True,2024-09-18,
37857,Customer37857,Central,2024-12-15,True,2024-12-15,
37858,Customer37858,East,2024-09-06,True,2024-09-06,
37859,Customer37859,South,2024-07-06,True,2024-07-06,
37860,Customer37860,South,2024-03-31,True,2024-03-31,
37861,Customer37861,South,2024-11-11,True,2024-11-11,
37862,Customer37862,Central,2025-03-08,True,2025-03-08,
37863,Customer37863,South,2025-02-24,True,2025-02-24,
37864,Customer37864,East,2025-09-19,True,2025-09-19,
37865,Customer37865,Central,2024-07-09,True,2024-07-09,
37866,Customer37866,Central,2024-08-09,True,2024-08-09,
37867,Customer37867,South,2024-07-22,True,2024-07-22,
37868,Customer37868,South,2024-05-25,True,2024-05-25,
37869,Customer37869,South,2024-03-03,True,2024-03-03,
37870,Customer37870,East,2024-11-02,True,2024-11-02,
37871,Customer37871,Central,2024-12-13,True,2024-12-13,
37872,Customer37872,East,2024-10-24,True,2024-10-24,
37873,Customer37873,Central,2025-08-02,True,2025-08-02,
37874,Customer37874,West,2025-11-17,True,2025-11-17,
37875,Customer37875,West,2024-11-02,True,2024-11-02,
37876,Customer37876,North,2024-11-22,True,2024-11-22,
37877,Customer37877,East,2024-12-06,True,2024-12-06,
37878,Customer37878,South,2025-09-16,True,2025-09-16,
37879,Customer37879,East,2025-05-07,True,2025-05-07,
37880,Customer37880,West,2024-12-23,True,2024-12-23,
37881,Customer37881,North,2024-07-22,True,2024-07-22,
37882,Customer37882,West,2025-01-01,True,2025-01-01,
37883,Customer37883,West,2024-03-04,True,2024-03-04,
37884,Customer37884,West,2025-02-26,True,2025-02-26,
37885,Customer37885,East,2024-03-08,True,2024-03-08,
37886,Customer37886,West,2024-02-13,True,2024-02-13,
37887,Customer37887,North,2025-04-05,True,2025-04-05,
37888,Customer37888,East,2024-08-29,True,2024-08-29,
37889,Customer37889,East,2025-08-18,True,2025-08-18,
37890,Customer37890,North,2024-03-03,True,2024-03-03,
37891,Customer37891,North,2024-09-14,True,2024-09-14,
37892,Customer37892,West,2024-10-07,True,2024-10-07,
37893,Customer37893,East,2024-02-28,True,2024-02-28,
37894,Customer37894,East,2024-10-15,True,2024-10-15,
37895,Customer37895,East,2025-09-04,True,2025-09-04,
37896,Customer37896,North,2024-11-04,True,2024-11-04,
37897,Customer37897,Central,2025-04-13,True,2025-04-13,
37898,Customer37898,West,2025-07-14,True,2025-07-14,
37899,Customer37899,East,2025-02-27,True,2025-02-27,
37900,Customer37900,North,2025-11-14,True,2025-11-14,
37901,Customer37901,West,2025-09-25,True,2025-09-25,
37902,Customer37902,Central,2024-08-21,True,2024-08-21,
37903,Customer37903,East,2025-01-01,True,2025-01-01,
37904,Customer37904,East,2025-05-06,True,2025-05-06,
37905,Customer37905,Central,2025-06-23,True,2025-06-23,
37906,Customer37906,West,2024-09-26,True,2024-09-26,
37907,Customer37907,Central,2024-11-25,True,2024-11-25,
37908,Customer37908,East,2024-06-10,True,2024-06-10,
37909,Customer37909,North,2025-08-28,True,2025-08-28,
37910,Customer37910,West,2025-01-14,True,2025-01-14,
37911,Customer37911,East,2025-05-06,True,2025-05-06,
37912,Customer37912,Central,2024-12-12,True,2024-12-12,
37913,Customer37913,North,2025-04-07,True,2025-04-07,
37914,Customer37914,East,2024-09-20,True,2024-09-20,
37915,Customer37915,East,2024-04-21,True,2024-04-21,
37916,Customer37916,East,2025-06-28,True,2025-06-28,
37917,Customer37917,Central,2024-03-25,True,2024-03-25,
37918,Customer37918,East,2024-06-11,True,2024-06-11,
37919,Customer37919,North,2024-04-24,True,2024-04-24,
37920,Customer37920,East,2024-01-31,True,2024-01-31,
37921,Customer37921,Central,2025-04-24,True,2025-04-24,
37922,Customer37922,East,2025-11-24,True,2025-11-24,
37923,Customer37923,North,2024-07-15,True,2024-07-15,
37924,Customer37924,East,2024-01-31,True,2024-01-31,
37925,Customer37925,South,2024-08-27,True,2024-08-27,
37926,Customer37926,South,2025-06-27,True,2025-06-27,
37927,Customer37927,South,2025-07-28,True,2025-07-28,
37928,Customer37928,Central,2025-05-10,True,2025-05-10,
37929,Customer37929,Central,2024-09-04,True,2024-09-04,
37930,Customer37930,North,2024-09-10,True,2024-09-10,
37931,Customer37931,North,2024-06-17,True,2024-06-17,
37932,Customer37932,West,2025-01-20,True,2025-01-20,
37933,Customer37933,West,2024-08-17,True,2024-08-17,
37934,Customer37934,East,2024-08-01,True,2024-08-01,
37935,Customer37935,East,2025-04-05,True,2025-04-05,
37936,Customer37936,West,2024-10-08,True,2024-10-08,
37937,Customer37937,South,2024-10-06,True,2024-10-06,
37938,Customer37938,North,2024-04-30,True,2024-04-30,
37939,Customer37939,North,2025-04-26,True,2025-04-26,
37940,Customer37940,East,2024-09-12,True,2024-09-12,
37941,Customer37941,Central,2024-12-05,True,2024-12-05,
37942,Customer37942,West,2024-03-31,True,2024-03-31,
37943,Customer37943,North,2024-10-31,True,2024-10-31,
37944,Customer37944,West,2025-01-09,True,2025-01-09,
37945,Customer37945,West,2025-09-21,True,2025-09-21,
37946,Customer37946,South,2024-07-04,True,2024-07-04,
37947,Customer37947,Central,2025-06-21,True,2025-06-21,
37948,Customer37948,East,2024-07-06,True,2024-07-06,
37949,Customer37949,North,2025-10-17,True,2025-10-17,
37950,Customer37950,East,2025-08-05,True,2025-08-05,
37951,Customer37951,South,2025-01-08,True,2025-01-08,
37952,Customer37952,South,2025-05-06,True,2025-05-06,
37953,Customer37953,North,2025-09-15,True,2025-09-15,
37954,Customer37954,North,2024-03-12,True,2024-03-12,
37955,Customer37955,Central,2025-01-02,True,2025-01-02,
37956,Customer37956,South,2025-07-12,True,2025-07-12,
37957,Customer37957,North,2025-01-25,True,2025-01-25,
37958,Customer37958,North,2024-03-06,True,2024-03-06,
37959,Customer37959,South,2025-09-27,True,2025-09-27,
37960,Customer37960,South,2025-07-31,True,2025-07-31,
37961,Customer37961,West,2024-08-18,True,2024-08-18,
37962,Customer37962,East,2025-11-29,True,2025-11-29,
37963,Customer37963,East,2024-02-14,True,2024-02-14,
37964,Customer37964,South,2024-11-19,True,2024-11-19,
37965,Customer37965,South,2025-01-31,True,2025-01-31,
37966,Customer37966,East,2025-08-24,True,2025-08-24,
37967,Customer37967,North,2025-08-10,True,2025-08-10,
37968,Customer37968,North,2024-06-01,True,2024-06-01,
37969,Customer37969,East,2024-10-20,True,2024-10-20,
37970,Customer37970,West,2024-10-13,True,2024-10-13,
37971,Customer37971,South,2025-04-13,True,2025-04-13,
37972,Customer37972,West,2025-06-20,True,2025-06-20,
37973,Customer37973,North,2024-01-25,True,2024-01-25,
37974,Customer37974,East,2024-10-04,True,2024-10-04,
37975,Customer37975,Central,2024-08-30,True,2024-08-30,
37976,Customer37976,North,2024-02-19,True,2024-02-19,
37977,Customer37977,West,2024-11-24,True,2024-11-24,
37978,Customer37978,South,2025-05-15,True,2025-05-15,
37979,Customer37979,West,2025-06-23,True,2025-06-23,
37980,Customer37980,Central,2025-10-18,True,2025-10-18,
37981,Customer37981,West,2024-08-31,True,2024-08-31,
37982,Customer37982,Central,2024-04-02,True,2024-04-02,
37983,Customer37983,West,2025-04-26,True,2025-04-26,
37984,Customer37984,East,2024-09-10,True,2024-09-10,
37985,Customer37985,East,2024-03-07,True,2024-03-07,
37986,Customer37986,East,2024-12-27,True,2024-12-27,
37987,Customer37987,Central,2025-11-07,True,2025-11-07,
37988,Customer37988,South,2025-07-19,True,2025-07-19,
37989,Customer37989,Central,2025-10-27,True,2025-10-27,
37990,Customer37990,North,2024-09-15,True,2024-09-15,
37991,Customer37991,South,2024-10-07,True,2024-10-07,
37992,Customer37992,North,2024-12-23,True,2024-12-23,
37993,Customer37993,East,2025-07-05,True,2025-07-05,
37994,Customer37994,South,2025-02-03,True,2025-02-03,
37995,Customer37995,North,2024-12-18,True,2024-12-18,
37996,Customer37996,East,2024-03-30,True,2024-03-30,
37997,Customer37997,West,2024-11-16,True,2024-11-16,
37998,Customer37998,South,2024-05-27,True,2024-05-27,
37999,Customer37999,Central,2024-05-16,True,2024-05-16,
38000,Customer38000,East,2024-10-24,True,2024-10-24,
38001,Customer38001,West,2025-10-01,True,2025-10-01,
38002,Customer38002,South,2025-08-04,True,2025-08-04,
38003,Customer38003,North,2024-08-29,True,2024-08-29,
38004,Customer38004,North,2025-05-06,True,2025-05-06,
38005,Customer38005,South,2025-01-27,True,2025-01-27,
38006,Customer38006,West,2024-06-19,True,2024-06-19,
38007,Customer38007,East,2024-05-24,True,2024-05-24,
38008,Customer38008,East,2025-04-22,True,2025-04-22,
38009,Customer38009,Central,2024-09-12,True,2024-09-12,
38010,Customer38010,West,2024-05-10,True,2024-05-10,
38011,Customer38011,West,2024-06-16,True,2024-06-16,
38012,Customer38012,South,2025-01-14,True,2025-01-14,
38013,Customer38013,East,2025-06-08,True,2025-06-08,
38014,Customer38014,West,2024-05-23,True,2024-05-23,
38015,Customer38015,Central,2025-08-31,True,2025-08-31,
38016,Customer38016,West,2025-11-14,True,2025-11-14,
38017,Customer38017,South,2024-08-08,True,2024-08-08,
38018,Customer38018,East,2024-04-15,True,2024-04-15,
38019,Customer38019,West,2024-10-05,True,2024-10-05,
38020,Customer38020,North,2024-08-19,True,2024-08-19,
38021,Customer38021,West,2024-02-23,True,2024-02-23,
38022,Customer38022,East,2025-09-24,True,2025-09-24,
38023,Customer38023,East,2025-09-13,True,2025-09-13,
38024,Customer38024,Central,2024-12-06,True,2024-12-06,
38025,Customer38025,South,2025-07-13,True,2025-07-13,
38026,Customer38026,Central,2025-05-06,True,2025-05-06,
38027,Customer38027,Central,2025-05-21,True,2025-05-21,
38028,Customer38028,East,2024-09-16,True,2024-09-16,
38029,Customer38029,East,2024-01-01,True,2024-01-01,
38030,Customer38030,West,2025-05-28,True,2025-05-28,
38031,Customer38031,North,2024-11-11,True,2024-11-11,
38032,Customer38032,South,2025-09-29,True,2025-09-29,
38033,Customer38033,West,2024-01-08,True,2024-01-08,
38034,Customer38034,West,2025-11-12,True,2025-11-12,
38035,Customer38035,East,2024-04-15,True,2024-04-15,
38036,Customer38036,East,2024-02-11,True,2024-02-11,
38037,Customer38037,North,2025-04-28,True,2025-04-28,
38038,Customer38038,Central,2025-01-14,True,2025-01-14,
38039,Customer38039,South,2024-10-31,True,2024-10-31,
38040,Customer38040,East,2024-04-20,True,2024-04-20,
38041,Customer38041,East,2025-09-03,True,2025-09-03,
38042,Customer38042,South,2025-03-12,True,2025-03-12,
38043,Customer38043,Central,2025-03-23,True,2025-03-23,
38044,Customer38044,Central,2024-03-09,True,2024-03-09,
38045,Customer38045,Central,2025-03-10,True,2025-03-10,
38046,Customer38046,East,2025-02-18,True,2025-02-18,
38047,Customer38047,Central,2024-01-23,True,2024-01-23,
38048,Customer38048,East,2024-06-03,True,2024-06-03,
38049,Customer38049,North,2025-07-12,True,2025-07-12,
38050,Customer38050,East,2024-06-01,True,2024-06-01,
38051,Customer38051,North,2025-08-17,True,2025-08-17,
38052,Customer38052,North,2024-05-09,True,2024-05-09,
38053,Customer38053,West,2025-08-14,True,2025-08-14,
38054,Customer38054,East,2024-01-30,True,2024-01-30,
38055,Customer38055,West,2024-12-06,True,2024-12-06,
38056,Customer38056,East,2025-09-16,True,2025-09-16,
38057,Customer38057,North,2024-04-04,True,2024-04-04,
38058,Customer38058,North,2025-01-08,True,2025-01-08,
38059,Customer38059,West,2024-11-30,True,2024-11-30,
38060,Customer38060,South,2024-10-09,True,2024-10-09,
38061,Customer38061,East,2024-12-25,True,2024-12-25,
38062,Customer38062,South,2024-01-15,True,2024-01-15,
38063,Customer38063,South,2024-01-25,True,2024-01-25,
38064,Customer38064,South,2024-07-05,True,2024-07-05,
38065,Customer38065,South,2025-09-06,True,2025-09-06,
38066,Customer38066,Central,2024-10-24,True,2024-10-24,
38067,Customer38067,East,2024-11-21,True,2024-11-21,
38068,Customer38068,South,2024-02-06,True,2024-02-06,
38069,Customer38069,East,2024-06-30,True,2024-06-30,
